KatpointTargets,ProposalId,StartTime,CaptureBlockId,Description,Duration,CAS.ProductTransferStatus,Public,NumFreqChannels,Targets,MinFreq,MaxFreq
"J0613-0200\, radec Pulsars\, 6:13:43.98\, -2:00:47.2,J0610-2100\, radec Pulsars\, 6:10:13.60\, -21:00:27.9,J0614-3329\, radec Pulsars\, 6:14:10.35\, -33:29:54.1,J0636-3044\, radec Pulsars\, 6:36:34.39\, -30:44:01.0,J0711-6830\, radec Pulsars\, 7:11:54.19\, -68:30:47.4,J0900-3144\, radec Pulsars\, 9:00:43.95\, -31:44:30.9,J0931-1902\, radec Pulsars\, 9:31:19.12\, -19:02:55.0,J0955-6150\, radec Pulsars\, 9:55:20.85\, -61:50:16.9,J1012-4235\, radec Pulsars\, 10:12:12.94\, -42:35:53.4,J1017-7156\, radec Pulsars\, 10:17:51.33\, -71:56:41.6,J1022+1001\, radec Pulsars\, 10:22:58.02\, 10:01:53.2,J1024-0719\, radec Pulsars\, 10:24:38.67\, -7:19:19.6,J1036-8317\, radec Pulsars\, 10:36:40.64\, -83:17:56.2,J1045-4509\, radec Pulsars\, 10:45:50.19\, -45:09:54.1,J1101-6424\, radec Pulsars\, 11:01:37.19\, -64:24:39.3,J1103-5403\, radec Pulsars\, 11:03:33.29\, -54:03:43.2,J1125-5825\, radec Pulsars\, 11:25:44.36\, -58:25:16.9,J1125-6014\, radec Pulsars\, 11:25:55.22\, -60:14:06.6,J1216-6410\, radec Pulsars\, 12:16:07.34\, -64:10:09.2,J1327-0755\, radec Pulsars\, 13:27:57.59\, -7:55:29.8,J1421-4409\, radec Pulsars\, 14:21:20.97\, -44:09:04.5,J1431-5740\, radec Pulsars\, 14:31:03.50\, -57:40:11.7",SCI-20180516-MB-05,2020-10-23T04:38:10Z,1603427810,"MeerTIME MSP regular  (2020 epoch 22) part 3 ",10826.05,SPOOLED,,1024,"J0613-0200,J0610-2100,J0614-3329,J0636-3044,J0711-6830,J0900-3144,J0931-1902,J0955-6150,J1012-4235,J1017-7156,J1022+1001,J1024-0719,J1036-8317,J1045-4509,J1101-6424,J1103-5403,J1125-5825,J1125-6014,J1216-6410,J1327-0755,J1421-4409,J1431-5740",8.56E8,1.712E9
"J0408-6545_S\, radec\, 4:08:20.38\, -65:55:08.9,J0408-6545_O | PKS 0408-65\, radec\, 4:08:20.38\, -65:45:09.1\, (1410.0 8400.0 -3.70830186533 3.80739194577 -0.720249171902),J0408-6545_N\, radec\, 4:08:20.38\, -65:35:09.3",SCI-20180516-MB-99,2020-10-23T04:30:54Z,1603427449,Fluxcal J0408-6545,256.05,SPOOLED,,1024,"J0408-6545_S,J0408-6545_O,PKS 0408-65,J0408-6545_N",8.56E8,1.712E9
"J0408-6545 | PKS 0408-65 | PKS 0407-65\, radec bfcal single_accumulation\, 4:08:20.38\, -65:45:09.1\, (850.0 1720.0 66.46 -62.7 20.46 -2.265)",SCI-20180516-MB-99,2020-10-23T04:22:20Z,1603426935,Meertime phase up with flatten bandpass,408.08,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",8.56E8,1.712E9
"J0408-6545 | 0408-658\, radec fluxcal bpcal delaycal\, 4:08:20.38\, -65:45:09.1,J0745+1011 | 0742+103\, radec gaincal\, 7:45:33.06\, 10:11:12.7,ASASSN-14mv\, radec target\, 7:13:27.26\, 20:55:52.4",SCI-20180516-PW-02,2020-10-23T02:02:29Z,1603418469,ThunderKAT CV ASASSN-14mv monitoring epoch 7,5445.7,SPOOLED,true,32768,"J0408-6545,0408-658,J0745+1011,0742+103,ASASSN-14mv",8.56E8,1.712E9
"J1939-6342 | 1934-638\, radec fluxcal bpcal delaycal\, 19:39:25.03\, -63:42:45.6,J0420-6223 | 0420-625\, radec gaincal\, 4:20:56.13\, -62:23:38.7,J0419-54\, radec target\, 4:20:00.42\, -54:56:16.1,J0521+1638 | 3C138\, radec polcal\, 5:21:09.89\, 16:38:22.1",SCI-20180516-EB-01,2020-10-22T19:02:37Z,1603393272,MHONGOOSE J0419-54 rising 1,19674.19,SPOOLED,,32768,"J1939-6342,1934-638,J0420-6223,0420-625,J0419-54,J0521+1638,3C138",1.33649999983E9,1.44349999983E9
"J1939-6342 | 1934-638\, radec fluxcal bpcal delaycal\, 19:39:25.03\, -63:42:45.6,J0420-6223 | 0420-625\, radec gaincal\, 4:20:56.13\, -62:23:38.7,J0419-54\, radec target\, 4:20:00.42\, -54:56:16.1,J0521+1638 | 3C138\, radec polcal\, 5:21:09.89\, 16:38:22.1",SCI-20180516-EB-01,2020-10-22T19:02:30Z,1603393269,MHONGOOSE J0419-54 rising 1,19679.67,SPOOLED,,4096,"J1939-6342,1934-638,J0420-6223,0420-625,J0419-54,J0521+1638,3C138",8.56E8,1.712E9
"J1435-6100\, radec Pulsars\, 14:35:20.27\, -61:00:58.0,J1446-4701\, radec Pulsars\, 14:46:35.71\, -47:01:26.8,J1455-3330\, radec Pulsars\, 14:55:47.97\, -33:30:46.4,J1525-5545\, radec Pulsars\, 15:25:28.13\, -55:45:49.9,J1543-5149\, radec Pulsars\, 15:43:44.15\, -51:49:54.7,J1545-4550\, radec Pulsars\, 15:45:55.95\, -45:50:37.5,J1547-5709\, radec Pulsars\, 15:47:24.12\, -57:09:17.6,J1600-3053\, radec Pulsars\, 16:00:51.90\, -30:53:49.4,J1603-7202\, radec Pulsars\, 16:03:35.68\, -72:02:32.7,J1614-2230\, radec Pulsars\, 16:14:36.51\, -22:30:31.3,J1629-6902\, radec Pulsars\, 16:29:08.77\, -69:02:45.3,J1643-1224\, radec Pulsars\, 16:43:38.16\, -12:24:58.7,J1652-4838\, radec Pulsars\, 16:52:37.63\, -48:38:51.7,J1653-2054\, radec Pulsars\, 16:53:31.03\, -20:54:55.1,J1705-1903\, radec Pulsars\, 17:05:43.85\, -19:03:41.3,J1708-3506\, radec Pulsars\, 17:08:17.62\, -35:06:22.7,J1713+0747\, radec Pulsars\, 17:13:49.53\, 7:47:37.5,J1719-1438\, radec Pulsars\, 17:19:10.07\, -14:38:00.9,J1730-2304\, radec Pulsars\, 17:30:21.67\, -23:04:31.2,J1732-5049\, radec Pulsars\, 17:32:47.77\, -50:49:00.2,J1737-0811\, radec Pulsars\, 17:37:47.11\, -8:11:08.9,J1744-1134\, radec Pulsars\, 17:44:29.41\, -11:34:54.7,J1747-4036\, radec Pulsars\, 17:47:48.72\, -40:36:54.8,J1909-3744\, radec Pulsars\, 19:09:47.43\, -37:44:14.5",SCI-20180516-MB-05,2020-10-22T14:02:40Z,1603375281,MeerTIME MSP regular  (2020 epoch 22) part 2,16195.07,SPOOLED,,1024,"J1435-6100,J1446-4701,J1455-3330,J1525-5545,J1543-5149,J1545-4550,J1547-5709,J1600-3053,J1603-7202,J1614-2230,J1629-6902,J1643-1224,J1652-4838,J1653-2054,J1705-1903,J1708-3506,J1713+0747,J1719-1438,J1730-2304,J1732-5049,J1737-0811,J1744-1134,J1747-4036,J1909-3744",8.56E8,1.712E9
"J1939-6342_S\, radec\, 19:39:25.03\, -63:52:45.5,J1939-6342_O | PKS 1934-63\, radec delaycal bpcal\, 19:39:25.03\, -63:42:45.7\, (200.0 12000.0 -11.11 7.777 -1.231),J1939-6342_N\, radec\, 19:39:25.03\, -63:32:45.9",SCI-20180516-MB-95,2020-10-22T13:52:10Z,1603374728,Fluxcal J1939-6342,256.05,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
"J1939-6342 | PKS1934-638 | PKS 1934-63\, radec bfcal single_accumulation\, 19:39:25.03\, -63:42:45.6\, (408.0 8640.0 -30.76 26.49 -7.098 0.6053)",SCI-20180516-MB-95,2020-10-22T13:43:36Z,1603374214,Meertime phase up with flatten bandpass,416.08,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
"J0408-6545 | 0408-658\, radec fluxcal bpcal delaycal\, 4:08:20.38\, -65:45:09.1,J0745+1011 | 0742+103\, radec gaincal\, 7:45:33.06\, 10:11:12.7,ASASSN-14mv\, radec target\, 7:13:27.26\, 20:55:52.4",SCI-20180516-PW-02,2020-10-22T04:17:22Z,1603340163,ThunderKAT CV ASASSN-14mv monitoring epoch 6,5461.69,SPOOLED,true,32768,"J0408-6545,0408-658,J0745+1011,0742+103,ASASSN-14mv",8.56E8,1.712E9
"J0408-6545 | 0408-658\, radec fluxcal bpcal delaycal\, 4:08:20.38\, -65:45:09.1,J0420-6223 | 0420-625\, radec gaincal\, 4:20:56.13\, -62:23:38.7,J0419-54\, radec target\, 4:20:00.42\, -54:56:16.1,J0521+1638 | 3C138\, radec polcal\, 5:21:09.89\, 16:38:22.1",SCI-20180516-EB-01,2020-10-21T22:26:02Z,1603319077,MHONGOOSE J0419-54 setting 1,19266.52,SPOOLED,,32768,"J0408-6545,0408-658,J0420-6223,0420-625,J0419-54,J0521+1638,3C138",1.33649999983E9,1.44349999983E9
"J0408-6545 | 0408-658\, radec fluxcal bpcal delaycal\, 4:08:20.38\, -65:45:09.1,J0420-6223 | 0420-625\, radec gaincal\, 4:20:56.13\, -62:23:38.7,J0419-54\, radec target\, 4:20:00.42\, -54:56:16.1,J0521+1638 | 3C138\, radec polcal\, 5:21:09.89\, 16:38:22.1",SCI-20180516-EB-01,2020-10-21T22:25:53Z,1603319074,MHONGOOSE J0419-54 setting 1,19279.84,SPOOLED,,4096,"J0408-6545,0408-658,J0420-6223,0420-625,J0419-54,J0521+1638,3C138",8.56E8,1.712E9
"J1751-2857\, radec Pulsars\, 17:51:32.69\, -28:57:46.5,J1756-2251\, radec Pulsars\, 17:56:46.63\, -22:51:59.2,J1757-5322\, radec Pulsars\, 17:57:15.16\, -53:22:26.4,J1801-1417\, radec Pulsars\, 18:01:51.07\, -14:17:34.5,J1802-2124\, radec Pulsars\, 18:02:05.33\, -21:24:03.7,J1811-2405\, radec Pulsars\, 18:11:19.85\, -24:05:18.4,J1825-0319\, radec Pulsars\, 18:25:55.95\, -3:19:57.6,J1843-1113\, radec Pulsars\, 18:43:41.26\, -11:13:31.1,J1902-5105\, radec Pulsars\, 19:02:02.85\, -51:05:57.0,J1903-7051\, radec Pulsars\, 19:03:38.79\, -70:51:43.5,J1909-3744\, radec Pulsars\, 19:09:47.43\, -37:44:14.5,J1918-0642\, radec Pulsars\, 19:18:48.03\, -6:42:34.9,J1933-6211\, radec Pulsars\, 19:33:32.43\, -62:11:46.9,J1946-5403\, radec Pulsars\, 19:46:34.49\, -54:03:42.5,J2010-1323\, radec Pulsars\, 20:10:45.92\, -13:23:56.1,J2039-3616\, radec Pulsars\, 20:39:16.58\, -36:16:17.2,J2124-3358\, radec Pulsars\, 21:24:43.85\, -33:58:44.9,J2129-5721\, radec Pulsars\, 21:29:22.77\, -57:21:14.2,J2145-0750\, radec Pulsars\, 21:45:50.46\, -7:50:18.5,J2150-0326\, radec Pulsars\, 21:50:27.23\, -3:26:32.8,J2222-0137\, radec Pulsars\, 22:22:05.97\, -1:37:15.7,J2229+2643\, radec Pulsars\, 22:29:50.88\, 26:43:57.6,J2234+0944\, radec Pulsars\, 22:34:46.85\, 9:44:30.2,J2241-5236\, radec Pulsars\, 22:41:42.02\, -52:36:36.2,J2317+1439\, radec Pulsars\, 23:17:09.24\, 14:39:31.3,J2322+2057\, radec Pulsars\, 23:22:22.34\, 20:57:02.7,J2322-2650\, radec Pulsars\, 23:22:34.64\, -26:50:58.3,J0030+0451\, radec Pulsars\, 0:30:27.43\, 4:51:39.7,J0125-2327\, radec Pulsars\, 1:25:01.06\, -23:27:08.2,J0437-4715\, radec Pulsars\, 4:37:15.90\, -47:15:09.1",SCI-20180516-MB-05,2020-10-21T16:32:37Z,1603297879,MeerTIME MSP regular  (2020 epoch 22) part 1,14618.77,SPOOLED,,1024,"J1751-2857,J1756-2251,J1757-5322,J1801-1417,J1802-2124,J1811-2405,J1825-0319,J1843-1113,J1902-5105,J1903-7051,J1909-3744,J1918-0642,J1933-6211,J1946-5403,J2010-1323,J2039-3616,J2124-3358,J2129-5721,J2145-0750,J2150-0326,J2222-0137,J2229+2643,J2234+0944,J2241-5236,J2317+1439,J2322+2057,J2322-2650,J0030+0451,J0125-2327,J0437-4715",8.56E8,1.712E9
"J1939-6342_S\, radec\, 19:39:25.03\, -63:52:45.5,J1939-6342_O | PKS 1934-63\, radec delaycal bpcal\, 19:39:25.03\, -63:42:45.7\, (200.0 12000.0 -11.11 7.777 -1.231),J1939-6342_N\, radec\, 19:39:25.03\, -63:32:45.9",SCI-20180516-MB-95,2020-10-21T16:21:21Z,1603297277,Fluxcal J1939-6342,256.05,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
"J1939-6342 | PKS1934-638 | PKS 1934-63\, radec bfcal single_accumulation\, 19:39:25.03\, -63:42:45.6\, (408.0 8640.0 -30.76 26.49 -7.098 0.6053)",SCI-20180516-MB-95,2020-10-21T16:12:17Z,1603296733,Meertime phase up with flatten bandpass,408.08,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
"J0408-6545 | 0408-658\, radec fluxcal bpcal delaycal\, 4:08:20.38\, -65:45:09.1,J0745+1011 | 0742+103\, radec gaincal\, 7:45:33.06\, 10:11:12.7,ASASSN-14mv\, radec target\, 7:13:27.26\, 20:55:52.4",SCI-20180516-PW-02,2020-10-21T02:32:20Z,1603247462,ThunderKAT CV ASASSN-14mv monitoring epoch 5,5453.69,SPOOLED,true,32768,"J0408-6545,0408-658,J0745+1011,0742+103,ASASSN-14mv",8.56E8,1.712E9
"J1939-6342 | 1934-638\, radec fluxcal bpcal delaycal\, 19:39:25.03\, -63:42:45.6,J0440-4333\, radec gaincal\, 4:40:17.07\, -43:33:09.0,mfs12\, radec target\, 3:45:19.90\, -36:23:54.2,J0521+1638 | 3C138\, radec polcal\, 5:21:09.89\, 16:38:22.1",SCI-20180516-PS-01,2020-10-20T20:02:35Z,1603224066,mfs12a,18491.94,SPOOLED,,32768,"J1939-6342,1934-638,J0440-4333,mfs12,J0521+1638,3C138",1.33649999983E9,1.44349999983E9
"J1939-6342 | 1934-638\, radec fluxcal bpcal delaycal\, 19:39:25.03\, -63:42:45.6,J0440-4333\, radec gaincal\, 4:40:17.07\, -43:33:09.0,mfs12\, radec target\, 3:45:19.90\, -36:23:54.2,J0521+1638 | 3C138\, radec polcal\, 5:21:09.89\, 16:38:22.1",SCI-20180516-PS-01,2020-10-20T20:02:27Z,1603224063,mfs12a,18496.18,SPOOLED,,4096,"J1939-6342,1934-638,J0440-4333,mfs12,J0521+1638,3C138",8.56E8,1.712E9
"J1740-5340A\, radec Pulsars\, 17:40:42.09\, -53:40:27.6",SCI-20180923-MK-04,2020-10-20T15:02:35Z,1603206075,TRAPUM Globular Clusters: NGC6397,14441.89,SPOOLED,,4096,J1740-5340A,8.56E8,1.712E9
"J1939-6342 | PKS1934-638 | PKS 1934-63\, radec bfcal single_accumulation\, 19:39:25.03\, -63:42:45.6\, (408.0 8640.0 -30.76 26.49 -7.098 0.6053)",SCI-20180923-MK-94,2020-10-20T14:46:16Z,1603205167,TRAPUM phase up with flatten bandpass,455.81,SPOOLED,,4096,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
"J1939-6342 | PKS 1934-63\, radec delaycal bpcal\, 19:39:25.03\, -63:42:45.7\, (200.0 12000.0 -11.11 7.777 -1.231)",EXT-20210822-OW-01,2020-10-20T11:32:41Z,1603193556,RTS: 3.1.2.1 S-band Interferometric Phase Stability PKS1934-63 S3,3607.31,SPOOLED,,32768,"J1939-6342,PKS 1934-63",2.40625E9,3.28125E9
"J1939-6342 | PKS 1934-63\, radec delaycal bpcal\, 19:39:25.03\, -63:42:45.7\, (200.0 12000.0 -11.11 7.777 -1.231)",EXT-20210822-OW-01,2020-10-20T09:36:22Z,1603186576,RTS: 3.1.2.1 S-band Interferometric Phase Stability PKS1934-63 S3,3606.62,SPOOLED,,4096,"J1939-6342,PKS 1934-63",2.40625E9,3.28125E9
"J1939-6342 | PKS 1934-63\, radec delaycal bpcal\, 19:39:25.03\, -63:42:45.7\, (200.0 12000.0 -11.11 7.777 -1.231)",EXT-20210822-OW-01,2020-10-20T09:31:48Z,1603186307,RTS: 3.1.2.1 S-band Interferometric Phase Stability PKS1934-63 S1,127.23,SPOOLED,,4096,"J1939-6342,PKS 1934-63",2.40625E9,3.28125E9
"J0408-6545 | 0408-658\, radec fluxcal bpcal delaycal\, 4:08:20.38\, -65:45:09.1,J0745+1011 | 0742+103\, radec gaincal\, 7:45:33.06\, 10:11:12.7,ASASSN-14mv\, radec target\, 7:13:27.26\, 20:55:52.4",SCI-20180516-PW-02,2020-10-20T02:32:22Z,1603161064,ThunderKAT CV ASASSN-14mv monitoring epoch 4,5453.69,SPOOLED,true,32768,"J0408-6545,0408-658,J0745+1011,0742+103,ASASSN-14mv",8.56E8,1.712E9
"J1939-6342 | 1934-638\, radec fluxcal bpcal delaycal\, 19:39:25.03\, -63:42:45.6,J0440-4333\, radec gaincal\, 4:40:17.07\, -43:33:09.0,mfs17\, radec target\, 3:43:21.40\, -35:43:28.1,J0521+1638 | 3C138\, radec polcal\, 5:21:09.89\, 16:38:22.1",SCI-20180516-PS-01,2020-10-19T20:04:00Z,1603137755,mfs17a,18491.94,SPOOLED,,32768,"J1939-6342,1934-638,J0440-4333,mfs17,J0521+1638,3C138",1.33649999983E9,1.44349999983E9
"J1939-6342 | 1934-638\, radec fluxcal bpcal delaycal\, 19:39:25.03\, -63:42:45.6,J0440-4333\, radec gaincal\, 4:40:17.07\, -43:33:09.0,mfs17\, radec target\, 3:43:21.40\, -35:43:28.1,J0521+1638 | 3C138\, radec polcal\, 5:21:09.89\, 16:38:22.1",SCI-20180516-PS-01,2020-10-19T20:03:53Z,1603137752,mfs17a,18504.17,SPOOLED,,4096,"J1939-6342,1934-638,J0440-4333,mfs17,J0521+1638,3C138",8.56E8,1.712E9
"J1939-6342 | 1934-638\, radec fluxcal bpcal delaycal\, 19:39:25.03\, -63:42:45.6,J1331+3030 | 3C286\, radec polcal\, 13:31:08.29\, 30:30:33.0,J1517-2422 | ApLib\, radec gaincal\, 15:17:41.81\, -24:22:19.5,J1437-2947\, radec\, 14:37:09.04\, -29:47:18.5,J1445+0958 | OQ172\, radec gaincal\, 14:45:16.47\, 9:58:36.1,J1440+0531\, radec\, 14:40:32.09\, 5:31:20.7,J1512-0906 | 1510-089\, radec gaincal\, 15:12:50.53\, -9:05:59.8,J1448-1122\, radec\, 14:48:51.10\, -11:22:15.6",SCI-20180516-NG-01,2020-10-19T11:32:23Z,1603107064,LSB95-J1437/J1440/J1448,13962.09,SPOOLED,,32768,"J1939-6342,1934-638,J1331+3030,3C286,J1517-2422,ApLib,J1437-2947,J1445+0958,OQ172,J1440+0531,J1512-0906,1510-089,J1448-1122",8.56E8,1.712E9
"J0408-6545 | 0408-658\, radec fluxcal bpcal delaycal\, 4:08:20.38\, -65:45:09.1,J0745+1011 | 0742+103\, radec gaincal\, 7:45:33.06\, 10:11:12.7,ASASSN-14mv\, radec target\, 7:13:27.26\, 20:55:52.4",SCI-20180516-PW-02,2020-10-19T03:42:00Z,1603078864,ThunderKAT CV ASASSN-14mv monitoring epoch 3,5469.69,SPOOLED,true,32768,"J0408-6545,0408-658,J0745+1011,0742+103,ASASSN-14mv",8.56E8,1.712E9
"J1939-6342 | 1934-638\, radec fluxcal bpcal delaycal\, 19:39:25.03\, -63:42:45.6,J0201-1132\, radec gaincal\, 2:01:57.16\, -11:32:33.1,J0227-0516 | XMMLSS_11_7\, radec target\, 2:27:08.33\, -5:16:40.8,J0521+1638 | 3C138\, radec polcal\, 5:21:09.89\, 16:38:22.1",SCI-20180516-KH-01,2020-10-18T19:32:23Z,1603049464,XMMLSS_11_7,28715.85,SPOOLED,true,32768,"J1939-6342,1934-638,J0201-1132,J0227-0516,XMMLSS_11_7,J0521+1638,3C138",8.56E8,1.712E9
"J1331+3030 | 3C286\, radec polcal\, 13:31:08.29\, 30:30:33.0,J1347+1217 | 1345+125\, radec gaincal\, 13:47:33.36\, 12:17:24.2,J1401+1513\, radec\, 14:01:35.54\, 15:13:25.2,J1424+2256\, radec\, 14:24:38.13\, 22:56:00.7,J1427-4206 | 1424-418\, radec gaincal\, 14:27:56.30\, -42:06:19.4,J1413-3422\, radec\, 14:13:27.20\, -34:22:35.1,J1939-6342 | 1934-638\, radec fluxcal bpcal delaycal\, 19:39:25.03\, -63:42:45.6",SCI-20180516-NG-01,2020-10-18T10:17:45Z,1603016168,LSB111-J1401/J1424/J1413,13322.36,SPOOLED,,32768,"J1331+3030,3C286,J1347+1217,1345+125,J1401+1513,J1424+2256,J1427-4206,1424-418,J1413-3422,J1939-6342,1934-638",8.56E8,1.712E9
"J0408-6545 | 0408-658\, radec fluxcal bpcal delaycal\, 4:08:20.38\, -65:45:09.1,J1311-2216\, radec\, 13:11:39.29\, -22:16:41.2,J1313-2722\, radec\, 13:13:01.41\, -27:22:58.6,J1347+1217 | 1345+125\, radec gaincal\, 13:47:33.36\, 12:17:24.2,J1314+0842\, radec\, 13:14:03.21\, 8:42:09.5,J1331+3030 | 3C286\, radec polcal\, 13:31:08.29\, 30:30:33.0,J1939-6342 | 1934-638\, radec fluxcal bpcal delaycal\, 19:39:25.03\, -63:42:45.6",SCI-20180516-NG-01,2020-10-18T06:47:24Z,1603003622,LSB87-J1311/J1313/J1314,12322.79,SPOOLED,,32768,"J0408-6545,0408-658,J1311-2216,J1313-2722,J1347+1217,1345+125,J1314+0842,J1331+3030,3C286,J1939-6342,1934-638",8.56E8,1.712E9
"J0408-6545 | 0408-658\, radec fluxcal bpcal delaycal\, 4:08:20.38\, -65:45:09.1,J0745+1011 | 0742+103\, radec gaincal\, 7:45:33.06\, 10:11:12.7,ASASSN-14mv\, radec target\, 7:13:27.26\, 20:55:52.4",SCI-20180516-PW-02,2020-10-18T05:11:27Z,1602997864,ThunderKAT CV ASASSN-14mv monitoring epoch 2,5445.7,SPOOLED,true,32768,"J0408-6545,0408-658,J0745+1011,0742+103,ASASSN-14mv",8.56E8,1.712E9
"J1939-6342 | 1934-638\, radec fluxcal bpcal delaycal\, 19:39:25.03\, -63:42:45.6,J0240-2309 | 0237-233\, radec delaycal gaincal\, 2:40:08.17\, -23:09:15.7,J03323-28075\, radec target\, 3:32:30.40\, -28:07:57.0,J0521+1638 | 3C138\, radec polcal\, 5:21:09.93\, 16:38:22.2,J0408-6545 | 0408-658\, radec delaycal\, 4:08:20.38\, -65:45:09.1",SCI-20180516-SB-01,2020-10-17T20:02:25Z,1602964865,LADUMA season1 track L11,32778.13,SPOOLED,,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J03323-28075,J0521+1638,3C138,J0408-6545,0408-658",8.56E8,1.712E9
